8.050000, 5.825769
8.035000, 5.804541
8.030000, 5.740100
8.020000, 5.725244
8.015000, 5.404797
8.010000, 5.708154
8.025000, 5.952368
8.045000, 5.982935
8.055000, 5.812000
8.060000, 5.906213
8.080000, 6.089807
8.090000, 6.627832
8.100000, 6.688794
8.040000, 5.848743
8.075000, 6.393738
8.070000, 6.201306
8.085000, 6.472888
8.065000, 6.245593
8.095000, 6.664465
