8.060000, 5.964038
8.050000, 6.034302
8.030000, 5.606250
8.010000, 5.735754
8.005000, 5.414673
8.020000, 5.470654
8.025000, 5.778662
8.040000, 5.949792
8.065000, 6.013440
8.080000, 6.105750
8.090000, 6.590527
8.095000, 6.791040
8.100000, 6.467187
8.015000, 5.555518
8.055000, 6.015210
8.085000, 6.484216
8.035000, 5.966602
8.045000, 6.185327
8.070000, 6.258655
8.075000, 6.047595
